X,Y,UNICODE,P,D,L,V,LATITUDE,LONGITUDE
-71.59591394,-16.43919072,1.24.5.85,1,24,5,85,-16.439190719999999,-71.595913940000003
-71.59585263,-16.43923145,1.24.5.86,1,24,5,86,-16.439231450000001,-71.595852629999996
-71.5957721,-16.43925483,1.24.5.87,1,24,5,87,-16.439254829999999,-71.595772100000005
-71.59565157,-16.43928689,1.24.5.88,1,24,5,88,-16.439286890000002,-71.595651570000001
-71.59558009,-16.4393061,1.24.5.89,1,24,5,89,-16.439306100000000,-71.595580089999999
-71.59429292,-16.4394437,1.24.5.9,1,24,5,9,-16.439443700000002,-71.594292920000001
-71.59551132,-16.43934988,1.24.5.90,1,24,5,90,-16.439349880000002,-71.595511320000000
-71.5954206,-16.43936915,1.24.5.91,1,24,5,91,-16.439369150000001,-71.595420599999997
-71.59529945,-16.43939297,1.24.5.92,1,24,5,92,-16.439392970000000,-71.595299449999999
-71.59514983,-16.43938497,1.24.5.93,1,24,5,93,-16.439384969999999,-71.595149829999997
-71.59570241,-16.43914268,1.24.5.94,1,24,5,94,-16.439142680000000,-71.595702410000001
-71.59567274,-16.43908915,1.24.5.95,1,24,5,95,-16.439089150000001,-71.595672739999998
-71.59555806,-16.43909096,1.24.5.96,1,24,5,96,-16.439090960000001,-71.595558060000002
-71.59549572,-16.43910779,1.24.5.97,1,24,5,97,-16.439107790000001,-71.595495720000002
-71.59541662,-16.43912475,1.24.5.98,1,24,5,98,-16.439124750000001,-71.595416619999995
-71.59529197,-16.43914388,1.24.5.99,1,24,5,99,-16.439143880000000,-71.595291970000005
-71.59703722,-16.44017036,1.24.5.188A,1,24,5,188A,-16.440170360000000,-71.597037220000004
-71.59609593,-16.44024056,1.24.5.42E,1,24,5,42E,-16.440240559999999,-71.596095930000004
-71.59605183,-16.44016625,1.24.5.42F,1,24,5,42F,-16.440166250000001,-71.596051829999993
-71.5959906,-16.44010523,1.24.5.44A,1,24,5,44A,-16.440105230000000,-71.595990599999993
-71.59662691,-16.43970109,1.24.5.66A,1,24,5,66A,-16.439701090000000,-71.596626909999998
-71.59612819,-16.44004833,1.24.5.60A,1,24,5,60A,-16.440048330000000,-71.596128190000002
